# MLB trekkbygger — kostnad per beslutning
# 2026-08-09T16:09:06.180Z  giver=8 målPoeng=30 tro=e1-modell/mlb-tro.bin
# TREKK_LENGDE=1032 MIKRO=273 KONVENSJON=71 regler=17
# kamp	fase	lovlige	ms_total	ms_mikro	ms_konvensjon
1	SPILL	11	0.4206	0.0090	0.0194
1	SPILL	2	0.4306	0.0078	0.0087
1	SPILL	3	0.5140	0.0085	0.0123
1	SPILL	3	0.4740	0.0075	0.0146
1	SPILL	10	0.5124	0.0082	0.0178
1	SPILL	3	0.5281	0.0086	0.0127
1	SPILL	2	0.4670	0.0086	0.0088
1	SPILL	5	0.4678	0.0098	0.0264
1	SPILL	9	0.4583	0.0089	0.0164
1	SPILL	2	0.4576	0.0086	0.0102
1	SPILL	3	0.4708	0.0083	0.0148
1	SPILL	9	0.9007	0.0123	0.1971
1	SPILL	8	0.4674	0.0092	0.0131
1	SPILL	4	0.5080	0.0088	0.0140
1	SPILL	2	0.5375	0.0088	0.0459
1	SPILL	1	0.4802	0.0096	0.0002
1	SPILL	7	0.5023	0.0085	0.0529
1	SPILL	7	0.6083	0.0095	0.1961
1	SPILL	2	0.5142	0.0100	0.0097
1	SPILL	2	0.4950	0.0099	0.0087
1	SPILL	6	0.5951	0.0093	0.0455
1	SPILL	4	0.6337	0.0197	0.0891
1	SPILL	1	0.4865	0.0103	0.0002
1	SPILL	2	0.5240	0.0102	0.0104
1	SPILL	5	0.5299	0.0098	0.0438
1	SPILL	5	0.5881	0.0099	0.1055
1	SPILL	1	0.4698	0.0114	0.0001
1	SPILL	1	0.4794	0.0111	0.0002
1	SPILL	4	0.4842	0.0113	0.0079
1	SPILL	4	0.4935	0.0100	0.0124
1	SPILL	1	0.4814	0.0108	0.0002
1	SPILL	1	0.4883	0.0124	0.0002
1	SPILL	3	0.5053	0.0105	0.0277
1	SPILL	3	0.5468	0.0146	0.0574
1	SPILL	3	0.4896	0.0106	0.0132
1	SPILL	3	0.5160	0.0113	0.0132
1	SPILL	2	0.5097	0.0115	0.0168
1	SPILL	2	0.5253	0.0117	0.0379
1	SPILL	2	0.4894	0.0122	0.0097
1	SPILL	2	0.5127	0.0109	0.0095
1	SPILL	1	0.6971	0.0159	0.0002
1	SPILL	1	0.5652	0.0135	0.0002
1	SPILL	1	0.4923	0.0122	0.0002
1	SPILL	1	0.5497	0.0124	0.0002
1	BUD	0	0.3837	0.0079	0.0001
1	BUD	0	0.4234	0.0080	0.0002
1	BUD	0	0.3823	0.0084	0.0001
1	BUD	0	0.3640	0.0073	0.0001
1	VRAK	0	0.3939	0.0087	0.0002
1	VELG	0	0.4422	0.0081	0.0002
1	SPILL	6	0.4353	0.0076	0.0344
1	SPILL	1	0.3952	0.0082	0.0002
1	SPILL	4	0.4363	0.0085	0.0210
1	SPILL	12	0.5046	0.0291	0.0865
1	SPILL	11	0.4568	0.0079	0.0207
1	SPILL	3	0.4277	0.0154	0.0122
1	SPILL	11	0.6962	0.0078	0.2642
1	SPILL	5	0.4810	0.0087	0.0168
1	SPILL	10	0.5284	0.0079	0.0630
1	SPILL	1	0.6030	0.0104	0.0001
1	SPILL	2	0.5359	0.0085	0.0093
1	SPILL	10	0.4889	0.0088	0.0553
1	SPILL	9	0.4434	0.0094	0.0158
1	SPILL	5	0.4538	0.0090	0.0165
1	SPILL	2	0.5137	0.0093	0.0467
1	SPILL	9	0.4901	0.0089	0.0320
1	SPILL	8	0.4528	0.0100	0.0147
1	SPILL	8	0.6366	0.0085	0.1699
1	SPILL	3	0.4879	0.0106	0.0123
1	SPILL	8	0.4967	0.0094	0.0402
1	SPILL	7	0.4573	0.0098	0.0121
1	SPILL	1	0.4425	0.0099	0.0002
1	SPILL	7	0.4789	0.0096	0.0234
1	SPILL	2	0.5031	0.0097	0.0457
1	SPILL	6	0.4796	0.0088	0.0243
1	SPILL	2	0.5020	0.0104	0.0425
1	SPILL	2	0.4615	0.0104	0.0094
1	SPILL	1	0.4847	0.0106	0.0001
1	SPILL	5	0.5229	0.0145	0.0097
1	SPILL	3	0.4875	0.0098	0.0112
1	SPILL	5	0.5779	0.0098	0.1133
1	SPILL	5	0.4895	0.0111	0.0174
1	SPILL	4	0.4846	0.0105	0.0114
1	SPILL	1	0.4746	0.0127	0.0001
1	SPILL	1	0.4682	0.0116	0.0002
1	SPILL	4	0.4826	0.0103	0.0177
1	SPILL	3	0.4851	0.0112	0.0091
1	SPILL	3	0.5698	0.0105	0.0628
1	SPILL	1	0.5098	0.0118	0.0002
1	SPILL	3	0.5184	0.0107	0.0145
1	SPILL	2	0.4974	0.0104	0.0070
1	SPILL	2	0.5543	0.0105	0.0411
1	SPILL	2	0.5135	0.0117	0.0095
1	SPILL	2	0.5076	0.0150	0.0095
1	SPILL	1	0.5392	0.0123	0.0002
1	SPILL	1	0.5626	0.0132	0.0002
1	SPILL	1	0.5231	0.0127	0.0001
1	SPILL	1	0.4969	0.0139	0.0002
1	BUD	0	0.4429	0.0087	0.0002
1	BUD	0	0.3918	0.0082	0.0002
1	BUD	0	0.3794	0.0073	0.0001
1	BUD	0	0.3725	0.0077	0.0001
1	VRAK	0	0.3806	0.0082	0.0002
1	VELG	0	0.3733	0.0080	0.0001
1	SPILL	5	0.4250	0.0073	0.0299
1	SPILL	3	0.6126	0.0088	0.0280
1	SPILL	1	0.4232	0.0083	0.0002
1	SPILL	2	0.4431	0.0078	0.0121
1	SPILL	11	0.4470	0.0077	0.0225
1	SPILL	1	0.4270	0.0084	0.0002
1	SPILL	4	0.4549	0.0085	0.0156
1	SPILL	2	0.4284	0.0084	0.0086
1	SPILL	10	0.4496	0.0077	0.0172
1	SPILL	1	0.4296	0.0095	0.0002
1	SPILL	10	0.4748	0.0207	0.0586
1	SPILL	3	0.5155	0.0080	0.0627
1	SPILL	9	0.4906	0.0094	0.0151
1	SPILL	3	0.5098	0.0089	0.0111
1	SPILL	9	0.4837	0.0097	0.0231
1	SPILL	3	0.5478	0.0089	0.0685
1	SPILL	8	0.4551	0.0099	0.0131
1	SPILL	8	0.4835	0.0094	0.0222
1	SPILL	2	0.4764	0.0088	0.0098
1	SPILL	3	0.5248	0.0088	0.0629
1	SPILL	7	0.4911	0.0095	0.0539
1	SPILL	3	0.5463	0.0102	0.0110
1	SPILL	3	0.5138	0.0099	0.0133
1	SPILL	3	0.5378	0.0098	0.0839
1	SPILL	6	0.4930	0.0105	0.0107
1	SPILL	2	0.4947	0.0100	0.0085
1	SPILL	2	0.4705	0.0113	0.0093
1	SPILL	2	0.5200	0.0099	0.0515
1	SPILL	5	0.4969	0.0107	0.0215
1	SPILL	5	0.4934	0.0103	0.0347
1	SPILL	5	0.5813	0.0135	0.1016
1	SPILL	5	0.5496	0.0108	0.0221
1	SPILL	4	0.5833	0.0109	0.0222
1	SPILL	1	0.5571	0.0112	0.0002
1	SPILL	4	0.5821	0.0104	0.0791
1	SPILL	1	0.4877	0.0119	0.0002
1	SPILL	3	0.4939	0.0119	0.0096
1	SPILL	3	0.7530	0.0271	0.0146
1	SPILL	1	0.5137	0.0109	0.0002
1	SPILL	2	0.5157	0.0107	0.0099
1	SPILL	2	0.5151	0.0105	0.0070
1	SPILL	2	0.5260	0.0108	0.0105
1	SPILL	2	0.5500	0.0101	0.0389
1	SPILL	1	0.5151	0.0111	0.0002
1	SPILL	1	0.5022	0.0117	0.0002
1	SPILL	1	0.5182	0.0127	0.0002
1	SPILL	1	0.5130	0.0122	0.0002
1	SPILL	1	0.5124	0.0125	0.0002
1	BUD	0	0.3782	0.0073	0.0002
1	BUD	0	0.4544	0.0080	0.0001
1	BUD	0	0.3677	0.0074	0.0001
1	BUD	0	0.3548	0.0077	0.0002
1	VRAK	0	0.3827	0.0080	0.0002
1	VELG	0	0.4082	0.0076	0.0002
1	SPILL	6	0.4310	0.0073	0.0360
1	SPILL	1	0.4025	0.0107	0.0001
1	SPILL	3	0.4159	0.0084	0.0160
1	SPILL	2	0.4203	0.0072	0.0123
1	SPILL	11	0.4793	0.0079	0.0218
1	SPILL	2	0.4337	0.0081	0.0105
1	SPILL	1	0.4085	0.0088	0.0001
1	SPILL	5	0.5537	0.0082	0.1050
1	SPILL	10	0.4419	0.0096	0.0158
1	SPILL	4	0.4512	0.0080	0.0133
1	SPILL	2	0.4446	0.0081	0.0081
1	SPILL	5	0.4691	0.0085	0.0176
1	SPILL	9	0.5061	0.0084	0.0500
1	SPILL	9	0.6434	0.0095	0.1988
1	SPILL	1	0.5001	0.0098	0.0002
1	SPILL	9	0.4867	0.0091	0.0557
1	SPILL	8	0.4794	0.0087	0.0402
1	SPILL	8	0.8538	0.0140	0.1871
1	SPILL	8	0.5080	0.0086	0.0401
1	SPILL	8	0.5032	0.0088	0.0405
1	SPILL	7	0.4913	0.0091	0.0351
1	SPILL	7	0.6029	0.0096	0.1503
1	SPILL	2	0.4632	0.0091	0.0096
1	SPILL	1	0.4456	0.0099	0.0002
1	SPILL	6	0.4752	0.0104	0.0121
1	SPILL	6	0.5991	0.0095	0.1274
1	SPILL	3	0.4883	0.0099	0.0113
1	SPILL	6	0.6042	0.0125	0.1367
1	SPILL	5	0.5036	0.0097	0.0288
1	SPILL	5	0.5836	0.0099	0.1117
1	SPILL	5	0.4960	0.0105	0.0216
1	SPILL	5	0.5458	0.0102	0.0217
1	SPILL	4	0.5248	0.0100	0.0193
1	SPILL	4	0.5761	0.0105	0.0878
1	SPILL	4	0.4956	0.0103	0.0158
1	SPILL	4	0.5491	0.0108	0.0158
1	SPILL	3	0.5136	0.0120	0.0185
1	SPILL	3	0.5466	0.0101	0.0549
1	SPILL	3	0.4958	0.0108	0.0119
1	SPILL	3	0.9631	0.0147	0.0131
1	SPILL	2	0.5026	0.0105	0.0060
1	SPILL	2	0.5271	0.0099	0.0385
1	SPILL	1	0.5039	0.0114	0.0001
1	SPILL	2	0.5049	0.0107	0.0083
1	SPILL	1	0.4961	0.0111	0.0001
1	SPILL	1	0.4826	0.0124	0.0001
1	SPILL	1	0.4933	0.0122	0.0001
1	SPILL	1	0.4913	0.0135	0.0001
1	BUD	0	0.4288	0.0078	0.0001
1	BUD	0	0.3644	0.0082	0.0001
1	BUD	0	0.3515	0.0073	0.0000
1	BUD	0	0.3585	0.0080	0.0001
1	VRAK	0	0.4253	0.0086	0.0001
1	VELG	0	0.3790	0.0134	0.0001
1	SPILL	7	0.5093	0.0135	0.0471
1	SPILL	1	0.4346	0.0082	0.0000
1	SPILL	3	0.4291	0.0071	0.0154
1	SPILL	1	0.4182	0.0082	0.0001
1	SPILL	11	0.4346	0.0071	0.0183
1	SPILL	2	0.4234	0.0075	0.0075
1	SPILL	11	0.6917	0.0078	0.2594
1	SPILL	6	0.4691	0.0079	0.0172
1	SPILL	10	0.5029	0.0142	0.0537
1	SPILL	10	0.6721	0.0079	0.2331
1	SPILL	1	0.4839	0.0103	0.0001
1	SPILL	10	0.6945	0.0170	0.2551
1	SPILL	9	0.4693	0.0141	0.0161
1	SPILL	3	0.5519	0.0091	0.0847
1	SPILL	2	0.5211	0.0094	0.0079
1	SPILL	2	0.5055	0.0094	0.0114
1	SPILL	8	0.5048	0.0107	0.0207
1	SPILL	8	0.5096	0.0095	0.0262
1	SPILL	4	0.5167	0.0098	0.0158
1	SPILL	3	0.4943	0.0139	0.0185
1	SPILL	7	0.5024	0.0104	0.0144
1	SPILL	2	0.5202	0.0101	0.0093
1	SPILL	4	0.6140	0.0104	0.1136
1	SPILL	2	0.5173	0.0105	0.0112
1	SPILL	6	0.5614	0.0098	0.0678
1	SPILL	6	0.6780	0.0132	0.1672
1	SPILL	6	0.5310	0.0132	0.0381
1	SPILL	6	0.5505	0.0145	0.0470
1	SPILL	5	0.6748	0.0152	0.0486
1	SPILL	5	0.7713	0.0238	0.1395
1	SPILL	5	0.9928	0.0122	0.0286
1	SPILL	5	0.5428	0.0117	0.0265
1	SPILL	4	0.5583	0.0119	0.0371
1	SPILL	4	0.6323	0.0172	0.0978
1	SPILL	4	0.5671	0.0141	0.0182
1	SPILL	4	0.5532	0.0168	0.0178
1	SPILL	3	0.6460	0.0126	0.0237
1	SPILL	3	0.6597	0.0119	0.0862
1	SPILL	3	0.6050	0.0132	0.0200
1	SPILL	2	0.5758	0.0119	0.0129
1	SPILL	2	0.6151	0.0171	0.0210
1	SPILL	1	0.8381	0.0155	0.0001
1	SPILL	2	0.5898	0.0104	0.0086
1	SPILL	1	0.5459	0.0180	0.0001
1	SPILL	1	0.5153	0.0118	0.0001
1	SPILL	1	0.5085	0.0121	0.0000
1	SPILL	1	0.5483	0.0131	0.0001
1	SPILL	1	0.5579	0.0131	0.0001
2	BUD	0	0.8343	0.0095	0.0002
2	BUD	0	0.7909	0.0078	0.0001
2	BUD	0	0.3827	0.0074	0.0001
2	BUD	0	0.3502	0.0070	0.0001
2	BUD	0	0.3670	0.0076	0.0001
2	VRAK	0	0.3799	0.0081	0.0001
2	VELG	0	0.3834	0.0073	0.0000
2	SPILL	6	0.4544	0.0104	0.0341
2	SPILL	2	0.4200	0.0066	0.0106
2	SPILL	1	0.4219	0.0080	0.0001
2	SPILL	3	0.4204	0.0072	0.0141
2	SPILL	11	0.4742	0.0076	0.0186
2	SPILL	2	0.4332	0.0073	0.0086
2	SPILL	5	0.4475	0.0075	0.0144
2	SPILL	1	0.4156	0.0082	0.0001
2	SPILL	10	0.4933	0.0079	0.0491
2	SPILL	10	0.4831	0.0080	0.0578
2	SPILL	10	0.6993	0.0093	0.2353
2	SPILL	1	0.4498	0.0096	0.0001
2	SPILL	9	0.4844	0.0084	0.0406
2	SPILL	9	0.5824	0.0120	0.0681
2	SPILL	9	1.0533	0.0146	0.3511
2	SPILL	9	0.9573	0.0128	0.1051
2	SPILL	8	0.5873	0.0103	0.0495
2	SPILL	8	0.7921	0.0112	0.0623
2	SPILL	1	0.7382	0.0148	0.0001
2	SPILL	3	0.6887	0.0125	0.0187
2	SPILL	7	0.5960	0.0145	0.0447
2	SPILL	7	0.5633	0.0223	0.0462
2	SPILL	7	0.9452	0.0132	0.1853
2	SPILL	2	0.5239	0.0110	0.0143
2	SPILL	6	0.5142	0.0123	0.0119
2	SPILL	6	0.5302	0.0139	0.0207
2	SPILL	2	0.5194	0.0117	0.0102
2	SPILL	1	0.5286	0.0124	0.0001
2	SPILL	5	0.5361	0.0114	0.0371
2	SPILL	5	0.6092	0.0147	0.0247
2	SPILL	5	0.7215	0.0163	0.1297
2	SPILL	1	0.5433	0.0133	0.0001
2	SPILL	4	0.5189	0.0178	0.0076
2	SPILL	4	0.5080	0.0119	0.0172
2	SPILL	4	0.5579	0.0130	0.0224
2	SPILL	4	0.6045	0.0117	0.0969
2	SPILL	3	0.5576	0.0141	0.0147
2	SPILL	3	0.5536	0.0116	0.0133
2	SPILL	3	0.5867	0.0111	0.0703
2	SPILL	3	0.5308	0.0152	0.0165
2	SPILL	2	0.5060	0.0115	0.0071
2	SPILL	2	0.5129	0.0177	0.0093
2	SPILL	2	0.5541	0.0146	0.0422
2	SPILL	2	0.5101	0.0171	0.0113
2	SPILL	1	0.5115	0.0128	0.0001
2	SPILL	1	0.5157	0.0185	0.0001
2	SPILL	1	0.5080	0.0128	0.0001
2	SPILL	1	0.5807	0.0158	0.0001
2	BUD	0	0.6033	0.0092	0.0001
2	BUD	0	0.6175	0.0102	0.0001
2	BUD	0	0.4027	0.0080	0.0001
2	BUD	0	0.4003	0.0081	0.0001
2	BUD	0	0.3813	0.0076	0.0001
2	VRAK	0	0.4085	0.0088	0.0001
2	VELG	0	0.4056	0.0077	0.0001
2	SPILL	6	0.4481	0.0075	0.0308
2	SPILL	1	0.4072	0.0084	0.0001
2	SPILL	2	0.4301	0.0075	0.0112
2	SPILL	1	0.4213	0.0084	0.0001
2	SPILL	11	0.4572	0.0076	0.0208
2	SPILL	5	0.5442	0.0079	0.0930
2	SPILL	11	0.5030	0.0079	0.0582
2	SPILL	1	0.4465	0.0092	0.0001
2	SPILL	10	0.5019	0.0092	0.0420
2	SPILL	10	0.4970	0.0085	0.0517
2	SPILL	10	0.5197	0.0086	0.0514
2	SPILL	2	0.4992	0.0080	0.0389
2	SPILL	9	0.5141	0.0082	0.0582
2	SPILL	4	0.4836	0.0095	0.0118
2	SPILL	5	0.5772	0.0088	0.0981
2	SPILL	1	0.4583	0.0109	0.0001
2	SPILL	8	0.5300	0.0107	0.0142
2	SPILL	4	0.4984	0.0090	0.0129
2	SPILL	4	0.4903	0.0089	0.0112
2	SPILL	8	0.5134	0.0090	0.0391
2	SPILL	7	0.5166	0.0086	0.0338
2	SPILL	3	0.4934	0.0129	0.0121
2	SPILL	4	0.4964	0.0094	0.0162
2	SPILL	7	0.6186	0.0093	0.1327
2	SPILL	6	0.5167	0.0095	0.0316
2	SPILL	6	0.4995	0.0106	0.0245
2	SPILL	2	0.4960	0.0097	0.0067
2	SPILL	2	0.4883	0.0095	0.0087
2	SPILL	5	0.4845	0.0106	0.0077
2	SPILL	1	0.4825	0.0111	0.0001
2	SPILL	2	0.5234	0.0114	0.0077
2	SPILL	5	0.5301	0.0099	0.0202
2	SPILL	4	0.5386	0.0175	0.0290
2	SPILL	4	0.5407	0.0104	0.0155
2	SPILL	4	0.5174	0.0105	0.0167
2	SPILL	4	0.6271	0.0109	0.0733
2	SPILL	3	0.5749	0.0101	0.0284
2	SPILL	3	0.5150	0.0111	0.0108
2	SPILL	3	0.5260	0.0106	0.0116
2	SPILL	1	0.5254	0.0133	0.0001
2	SPILL	2	0.5144	0.0119	0.0040
2	SPILL	2	0.5509	0.0314	0.0298
2	SPILL	2	0.5283	0.0112	0.0074
2	SPILL	2	0.5230	0.0125	0.0083
2	SPILL	1	0.5161	0.0116	0.0001
2	SPILL	1	0.5405	0.0129	0.0001
2	SPILL	1	0.5089	0.0139	0.0001
2	SPILL	1	0.5965	0.0263	0.0001
2	BUD	0	0.4202	0.0109	0.0001
2	BUD	0	0.4438	0.0118	0.0001
2	BUD	0	0.7165	0.0152	0.0002
2	BUD	0	0.4847	0.0132	0.0002
2	BUD	0	2.2238	0.0203	0.0001
2	VRAK	0	0.4754	0.0122	0.0001
2	VELG	0	0.4287	0.0116	0.0001
2	SPILL	8	0.4995	0.0112	0.0488
2	SPILL	1	0.4009	0.0116	0.0000
2	SPILL	2	0.4556	0.0118	0.0155
2	SPILL	1	0.4373	0.0118	0.0001
2	SPILL	11	0.4485	0.0109	0.0205
2	SPILL	7	0.6221	0.0118	0.1612
2	SPILL	11	0.4863	0.0124	0.0620
2	SPILL	1	0.4622	0.0127	0.0001
2	SPILL	10	0.5368	0.0141	0.0564
2	SPILL	10	0.6124	0.0197	0.0649
2	SPILL	10	0.6209	0.0125	0.0517
2	SPILL	10	0.8721	0.0135	0.2468
2	SPILL	9	0.6148	0.0205	0.0560
2	SPILL	9	0.6278	0.0146	0.0425
2	SPILL	9	0.5330	0.0132	0.0453
2	SPILL	9	0.7600	0.0135	0.2332
2	SPILL	8	0.5416	0.0130	0.0531
2	SPILL	1	0.5802	0.0148	0.0001
2	SPILL	2	0.5784	0.0147	0.0429
2	SPILL	5	0.6362	0.0150	0.0178
2	SPILL	7	0.6480	0.0156	0.0118
2	SPILL	1	0.5120	0.0146	0.0001
2	SPILL	7	0.5200	0.0144	0.0295
2	SPILL	1	0.4630	0.0202	0.0001
2	SPILL	6	0.5243	0.0136	0.0507
2	SPILL	6	0.4880	0.0373	0.0253
2	SPILL	6	0.5551	0.0163	0.0267
2	SPILL	6	0.6616	0.0142	0.1230
2	SPILL	5	0.5360	0.0145	0.0395
2	SPILL	3	0.5115	0.0145	0.0123
2	SPILL	3	0.5005	0.0333	0.0117
2	SPILL	2	0.5652	0.0147	0.0397
2	SPILL	4	0.5448	0.0145	0.0304
2	SPILL	2	0.5058	0.0147	0.0070
2	SPILL	2	0.5028	0.0184	0.0076
2	SPILL	1	0.4996	0.0330	0.0001
2	SPILL	3	0.5625	0.0150	0.0269
2	SPILL	3	0.5253	0.0151	0.0102
2	SPILL	3	0.5246	0.0153	0.0104
2	SPILL	3	0.5854	0.0154	0.0548
2	SPILL	2	0.5582	0.0153	0.0203
2	SPILL	2	0.5097	0.0150	0.0069
2	SPILL	2	0.5113	0.0154	0.0072
2	SPILL	2	0.5731	0.0165	0.0317
2	SPILL	1	0.4986	0.0958	0.0002
2	SPILL	1	0.5151	0.0356	0.0002
2	SPILL	1	0.5367	0.0168	0.0001
2	SPILL	1	0.5137	0.0158	0.0002
3	BUD	0	0.6079	0.0300	0.0002
3	BUD	0	0.5738	0.0110	0.0001
3	BUD	0	0.4040	0.0083	0.0002
3	BUD	0	0.4470	0.0097	0.0002
3	BUD	0	0.4178	0.0091	0.0001
3	VRAK	0	0.3814	0.0085	0.0002
3	VELG	0	0.4569	0.0094	0.0001
3	SPILL	5	0.4207	0.0087	0.0290
3	SPILL	2	0.4142	0.0088	0.0130
3	SPILL	1	0.4260	0.0097	0.0001
3	SPILL	2	0.4672	0.0095	0.0143
3	SPILL	11	0.4814	0.0086	0.0251
3	SPILL	1	0.4369	0.0098	0.0002
3	SPILL	4	0.4418	0.0091	0.0131
3	SPILL	1	0.4166	0.0117	0.0002
3	SPILL	10	0.4709	0.0089	0.0433
3	SPILL	10	0.4899	0.0087	0.0526
3	SPILL	2	0.4602	0.0090	0.0562
3	SPILL	10	0.4747	0.0094	0.0553
3	SPILL	9	0.4716	0.0093	0.0334
3	SPILL	2	0.4690	0.0113	0.0093
3	SPILL	2	0.4965	0.0150	0.0455
3	SPILL	3	0.4479	0.0099	0.0140
3	SPILL	8	0.4799	0.0089	0.0322
3	SPILL	1	0.4610	0.0113	0.0002
3	SPILL	1	0.4374	0.0109	0.0001
3	SPILL	2	0.5046	0.0103	0.0439
3	SPILL	7	0.4651	0.0175	0.0123
3	SPILL	4	0.5585	0.0118	0.0203
3	SPILL	3	0.5963	0.0107	0.0603
3	SPILL	7	0.5124	0.0172	0.0208
3	SPILL	6	0.4895	0.0093	0.0230
3	SPILL	6	0.4887	0.0128	0.0272
3	SPILL	6	0.5862	0.0107	0.1079
3	SPILL	1	0.4774	0.0125	0.0001
3	SPILL	5	0.4632	0.0114	0.0092
3	SPILL	2	0.4857	0.0110	0.0093
3	SPILL	5	0.5667	0.0118	0.0848
3	SPILL	2	0.4940	0.0132	0.0091
3	SPILL	4	0.4856	0.0128	0.0081
3	SPILL	1	0.4798	0.0121	0.0002
3	SPILL	4	0.4827	0.0118	0.0128
3	SPILL	1	0.4851	0.0136	0.0002
3	SPILL	3	0.4738	0.0115	0.0094
3	SPILL	3	0.5003	0.0136	0.0136
3	SPILL	2	0.5132	0.0121	0.0352
3	SPILL	3	0.4986	0.0131	0.0133
3	SPILL	2	0.5118	0.0120	0.0070
3	SPILL	2	0.5041	0.0120	0.0082
3	SPILL	1	0.5540	0.0132	0.0002
3	SPILL	2	0.5604	0.0121	0.0347
3	SPILL	1	0.5810	0.0135	0.0001
3	SPILL	1	0.5707	0.0135	0.0002
3	SPILL	1	0.5152	0.0167	0.0002
3	SPILL	1	0.5087	0.0139	0.0001
3	BUD	0	0.3994	0.0086	0.0001
3	BUD	0	0.3737	0.0079	0.0001
3	BUD	0	0.3632	0.0076	0.0002
3	BUD	0	0.3647	0.0071	0.0002
3	BUD	0	0.3691	0.0075	0.0001
3	VRAK	0	0.3658	0.0075	0.0002
3	VELG	0	0.3734	0.0076	0.0002
3	SPILL	6	0.4302	0.0085	0.0351
3	SPILL	1	0.4123	0.0087	0.0002
3	SPILL	1	0.4036	0.0086	0.0002
3	SPILL	4	0.4956	0.0086	0.0248
3	SPILL	11	0.4597	0.0088	0.0244
3	SPILL	11	0.4888	0.0092	0.0607
3	SPILL	3	0.4320	0.0088	0.0116
3	SPILL	5	0.5398	0.0096	0.0192
3	SPILL	10	0.5496	0.0080	0.0487
3	SPILL	5	0.5918	0.0080	0.7586
3	SPILL	5	0.5205	0.0107	0.0239
3	SPILL	2	0.5039	0.0362	0.0259
3	SPILL	9	0.7084	0.0109	0.0150
3	SPILL	3	0.4832	0.0100	0.0122
3	SPILL	3	0.5463	0.0094	0.0645
3	SPILL	9	0.5050	0.0099	0.0260
3	SPILL	8	0.5026	0.0087	0.0385
3	SPILL	3	0.5333	0.0092	0.0600
3	SPILL	2	0.4874	0.0097	0.0085
3	SPILL	3	0.6355	0.0099	0.0640
3	SPILL	7	0.4839	0.0188	0.0121
3	SPILL	1	0.4970	0.0186	0.0002
3	SPILL	7	0.5251	0.0101	0.0201
3	SPILL	4	0.5958	0.0102	0.0776
3	SPILL	6	0.5254	0.0100	0.0280
3	SPILL	2	0.6202	0.0169	0.0395
3	SPILL	1	0.5529	0.0117	0.0001
3	SPILL	2	0.5079	0.0106	0.0080
3	SPILL	5	0.4880	0.0163	0.0114
3	SPILL	3	0.4984	0.0109	0.0142
3	SPILL	1	0.4847	0.0112	0.0002
3	SPILL	5	0.5886	0.0165	0.0991
3	SPILL	4	0.4860	0.0102	0.0095
3	SPILL	4	0.5093	0.0131	0.0124
3	SPILL	1	0.4968	0.0118	0.0001
3	SPILL	2	0.5118	0.0120	0.0090
3	SPILL	3	0.5350	0.0106	0.0174
3	SPILL	3	0.5442	0.0100	0.0520
3	SPILL	3	0.5173	0.0113	0.0141
3	SPILL	2	0.5211	0.0107	0.0086
3	SPILL	2	0.5128	0.0111	0.0074
3	SPILL	2	0.5430	0.0111	0.0370
3	SPILL	2	0.5150	0.0125	0.0090
3	SPILL	2	0.5125	0.0130	0.0080
3	SPILL	1	0.5058	0.0131	0.0002
3	SPILL	1	0.6435	0.0216	0.0002
3	SPILL	1	0.6090	0.0149	0.0001
3	SPILL	1	0.5158	0.0129	0.0001
3	BUD	0	0.3755	0.0081	0.0002
3	BUD	0	0.3713	0.0082	0.0002
3	BUD	0	0.3741	0.0083	0.0002
3	BUD	0	0.3849	0.0084	0.0002
3	BUD	0	0.3709	0.0079	0.0001
3	BUD	0	0.3779	0.0092	0.0001
3	VRAK	0	0.3891	0.0081	0.0001
3	VELG	0	0.4000	0.0083	0.0001
3	SPILL	6	0.4489	0.0079	0.0365
3	SPILL	1	0.4259	0.0090	0.0002
3	SPILL	1	0.4246	0.0091	0.0002
3	SPILL	3	0.4556	0.0082	0.0181
3	SPILL	11	0.4710	0.0095	0.0242
3	SPILL	2	0.4456	0.0080	0.0083
3	SPILL	5	0.4548	0.0085	0.0167
3	SPILL	11	0.5213	0.0082	0.0636
3	SPILL	10	0.4949	0.0079	0.0474
3	SPILL	10	0.5459	0.0134	0.0530
3	SPILL	1	0.4509	0.0108	0.0001
3	SPILL	1	0.4366	0.0100	0.0001
3	SPILL	9	0.5051	0.0109	0.0384
3	SPILL	9	0.5606	0.0097	0.0446
3	SPILL	9	0.7016	0.0183	0.1919
3	SPILL	9	0.5071	0.0088	0.0477
3	SPILL	8	0.4960	0.0101	0.0333
3	SPILL	4	0.4772	0.0090	0.0132
3	SPILL	1	0.4669	0.0098	0.0001
3	SPILL	2	0.5535	0.0096	0.0440
3	SPILL	7	0.5206	0.0102	0.0113
3	SPILL	7	0.5176	0.0094	0.0358
3	SPILL	1	0.4789	0.0105	0.0001
3	SPILL	4	0.5034	0.0099	0.0191
3	SPILL	6	0.4785	0.0098	0.0105
3	SPILL	1	0.7405	0.0131	0.0002
3	SPILL	2	0.7021	0.0130	0.0091
3	SPILL	3	0.5014	0.0103	0.0138
3	SPILL	5	0.5055	0.0116	0.0104
3	SPILL	5	0.5211	0.0100	0.0226
3	SPILL	5	0.5960	0.0101	0.0984
3	SPILL	3	0.5318	0.0102	0.0134
3	SPILL	4	0.5129	0.0109	0.0076
3	SPILL	2	0.5095	0.0208	0.0095
3	SPILL	3	0.5623	0.0099	0.0558
3	SPILL	4	0.5089	0.0099	0.0137
